antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Course 3 - Do_High', 'Course 5 - Their_Medium'})",frozenset({'Course 4 - Third_Medium'}),0.019230769230769232,0.125,0.019230769230769232,1.0,8.0,1.0,0.01682692307692308,inf,0.8921568627450982,0.15384615384615388,1.0,0.5769230769230769
"frozenset({'Course 3 - Do_High', 'Course 4 - Third_Medium'})",frozenset({'Course 5 - Their_Medium'}),0.028846153846153848,0.09615384615384616,0.019230769230769232,0.6666666666666666,6.933333333333333,1.0,0.016457100591715977,2.7115384615384612,0.8811881188118812,0.18181818181818182,0.6312056737588652,0.43333333333333335
"frozenset({'Course 5 - Their_Medium', 'Course 4 - Third_Medium'})",frozenset({'Course 3 - Do_High'}),0.019230769230769232,0.11538461538461539,0.019230769230769232,1.0,8.666666666666666,1.0,0.017011834319526627,inf,0.9019607843137255,0.16666666666666666,1.0,0.5833333333333334
frozenset({'Course 3 - Do_High'}),"frozenset({'Course 5 - Their_Medium', 'Course 4 - Third_Medium'})",0.11538461538461539,0.019230769230769232,0.019230769230769232,0.16666666666666666,8.666666666666666,1.0,0.017011834319526627,1.1769230769230767,1.0,0.16666666666666666,0.1503267973856209,0.5833333333333334
frozenset({'Course 5 - Their_Medium'}),"frozenset({'Course 3 - Do_High', 'Course 4 - Third_Medium'})",0.09615384615384616,0.028846153846153848,0.019230769230769232,0.2,6.933333333333334,1.0,0.016457100591715977,1.2139423076923077,0.9468085106382979,0.18181818181818182,0.17623762376237626,0.43333333333333335
frozenset({'Course 4 - Third_Medium'}),"frozenset({'Course 3 - Do_High', 'Course 5 - Their_Medium'})",0.125,0.019230769230769232,0.019230769230769232,0.15384615384615385,8.0,1.0,0.01682692307692308,1.159090909090909,1.0,0.15384615384615388,0.13725490196078435,0.5769230769230769
"frozenset({'Course 5 - Need_Medium', 'Course 4 - Look_High'})",frozenset({'Course 3 - Week_High'}),0.028846153846153848,0.1346153846153846,0.019230769230769232,0.6666666666666666,4.9523809523809526,1.0,0.015347633136094677,2.596153846153846,0.8217821782178218,0.13333333333333336,0.6148148148148148,0.40476190476190477
"frozenset({'Course 5 - Need_Medium', 'Course 3 - Week_High'})",frozenset({'Course 4 - Look_High'}),0.028846153846153848,0.09615384615384616,0.019230769230769232,0.6666666666666666,6.933333333333333,1.0,0.016457100591715977,2.7115384615384612,0.8811881188118812,0.18181818181818182,0.6312056737588652,0.43333333333333335
"frozenset({'Course 3 - Week_High', 'Course 4 - Look_High'})",frozenset({'Course 5 - Need_Medium'}),0.019230769230769232,0.10576923076923077,0.019230769230769232,1.0,9.454545454545455,1.0,0.01719674556213018,inf,0.911764705882353,0.18181818181818182,1.0,0.5909090909090909
frozenset({'Course 5 - Need_Medium'}),"frozenset({'Course 3 - Week_High', 'Course 4 - Look_High'})",0.10576923076923077,0.019230769230769232,0.019230769230769232,0.18181818181818182,9.454545454545455,1.0,0.01719674556213018,1.1987179487179487,1.0,0.18181818181818182,0.16577540106951874,0.5909090909090909
frozenset({'Course 4 - Look_High'}),"frozenset({'Course 5 - Need_Medium', 'Course 3 - Week_High'})",0.09615384615384616,0.028846153846153848,0.019230769230769232,0.2,6.933333333333334,1.0,0.016457100591715977,1.2139423076923077,0.9468085106382979,0.18181818181818182,0.17623762376237626,0.43333333333333335
frozenset({'Course 3 - Week_High'}),"frozenset({'Course 5 - Need_Medium', 'Course 4 - Look_High'})",0.1346153846153846,0.028846153846153848,0.019230769230769232,0.14285714285714288,4.9523809523809526,1.0,0.015347633136094677,1.1330128205128205,0.9222222222222223,0.13333333333333336,0.11739745403111741,0.40476190476190477
